ISSUEDATE,CREATEDBYTYPE,JOBTYPE,COUNTLICENSES
2018-03-20 15:59:37,Online,Application,1
2018-03-20 16:03:18,Online,Application,1
2018-03-20 16:16:16,Online,Application,1
2018-03-20 16:16:54,Staff,Application,1
2018-03-20 16:22:09,Online,Application,1
2018-03-20 16:24:57,Staff,Application,1
2018-03-20 16:28:36,Online,Application,1
2018-03-20 16:36:55,Online,Application,1
2018-03-20 16:46:32,Online,Application,1
2018-03-20 17:05:18,Online,Application,1
2018-03-20 17:17:06,Online,Application,1
2018-03-20 17:55:56,Online,Application,1
2018-03-20 18:19:22,Online,Application,1
2018-03-20 18:30:20,Online,Application,1
2018-03-20 19:55:49,Online,Application,1
2018-03-20 20:43:42,Online,Application,1
2018-03-20 20:44:30,Online,Application,1
2018-03-20 21:17:45,Online,Application,1
2018-03-20 21:40:49,Online,Application,1
2018-03-20 23:07:02,Online,Application,1
2018-03-21 00:00:00,Online,Renewal,28
2018-03-21 00:00:00,Staff,Renewal,694
2018-03-21 03:12:05,Online,Application,1
2018-03-21 03:17:31,Staff,Application,1
2018-03-21 03:19:00,Staff,Application,1
2018-03-21 03:21:42,Online,Application,1
2018-03-21 03:22:45,Online,Application,1
2018-03-21 03:23:15,Online,Application,1
2018-03-21 03:23:50,Staff,Application,1
2018-03-21 03:24:23,Online,Application,1
2018-03-21 03:24:45,Online,Application,1
2018-03-21 03:25:06,Online,Application,1
2018-03-21 03:26:12,Online,Application,1
2018-03-21 03:27:32,Online,Application,1
2018-03-21 03:27:52,Online,Application,1
2018-03-21 03:33:11,Online,Application,1
2018-03-21 03:33:50,Online,Application,1
2018-03-21 03:34:12,Online,Application,1
2018-03-21 03:36:27,Online,Application,1
2018-03-21 03:37:24,Online,Application,1
2018-03-21 03:40:38,Online,Application,1
2018-03-21 03:40:59,Online,Application,1
2018-03-21 03:41:13,Online,Application,1
2018-03-21 03:43:10,Online,Application,1
2018-03-21 03:43:45,Online,Application,1
2018-03-21 03:46:21,Online,Application,1
2018-03-21 03:46:40,Online,Application,1
2018-03-21 03:46:58,Online,Application,1
2018-03-21 09:11:40,Online,Application,1
2018-03-21 10:23:51,Online,Application,1
2018-03-21 11:52:48,Online,Application,1
2018-03-21 15:09:09,Online,Application,1
2018-03-21 15:19:28,Online,Application,1
2018-03-21 15:23:04,Online,Application,1
2018-03-21 15:38:05,Online,Application,1
2018-03-21 15:44:03,Online,Application,1
2018-03-21 16:28:26,Online,Application,1
2018-03-21 16:50:04,Online,Application,1
2018-03-21 17:33:29,Online,Application,1
2018-03-21 17:37:10,Online,Application,1
2018-03-21 20:47:36,Online,Application,1
2018-03-22 00:00:00,Online,Renewal,26
2018-03-22 00:00:00,Staff,Renewal,329
2018-03-22 00:25:10,Online,Application,1
2018-03-22 09:06:13,Online,Application,1
2018-03-22 09:23:09,Online,Application,1
2018-03-22 09:51:46,Online,Application,1
2018-03-22 09:53:25,Online,Application,1
2018-03-22 10:00:42,Staff,Application,1
2018-03-22 10:05:20,Online,Application,1
2018-03-22 10:09:13,Online,Application,1
2018-03-22 10:14:50,Staff,Application,1
2018-03-22 10:16:21,Online,Application,1
2018-03-22 10:30:37,Online,Application,1
2018-03-22 10:41:13,Online,Application,1
2018-03-22 10:41:36,Staff,Application,1
2018-03-22 10:48:32,Online,Application,1
2018-03-22 10:54:50,Staff,Application,1
2018-03-22 11:06:43,Staff,Application,1
2018-03-22 11:08:13,Online,Application,1
2018-03-22 11:16:50,Online,Application,1
2018-03-22 11:19:40,Online,Application,1
2018-03-22 11:28:08,Staff,Application,1
2018-03-22 11:35:49,Online,Application,1
2018-03-22 11:40:22,Online,Application,1
2018-03-22 12:07:34,Online,Application,1
2018-03-22 12:19:11,Online,Application,1
2018-03-22 12:19:35,Online,Application,1
2018-03-22 12:28:52,Online,Application,1
2018-03-22 12:41:38,Staff,Application,1
2018-03-22 12:41:58,Online,Application,1
2018-03-22 12:45:33,Online,Application,1
2018-03-22 12:47:25,Online,Application,1
2018-03-22 12:51:13,Online,Application,1
2018-03-22 12:54:26,Online,Application,1
2018-03-22 12:57:52,Online,Application,1
2018-03-22 12:59:34,Online,Application,1
2018-03-22 13:04:00,Online,Application,1
2018-03-22 13:07:17,Online,Application,1
2018-03-22 13:25:00,Online,Application,1
2018-03-22 13:25:33,Online,Application,1
2018-03-22 13:28:34,Online,Application,1
2018-03-22 13:55:51,Online,Application,1
2018-03-22 14:08:22,Online,Application,1
2018-03-22 14:15:43,Online,Application,1
2018-03-22 14:17:58,Staff,Application,1
2018-03-22 14:36:25,Online,Application,1
2018-03-22 14:39:39,Online,Application,1
2018-03-22 15:06:04,Online,Application,1
2018-03-22 15:10:18,Online,Application,1
2018-03-22 15:12:43,Online,Application,1
2018-03-22 15:19:43,Online,Application,1
2018-03-22 15:21:42,Online,Application,1
2018-03-22 15:22:01,Online,Application,1
2018-03-22 15:22:16,Online,Application,1
2018-03-22 15:42:03,Online,Application,1
2018-03-22 15:43:24,Online,Application,1
2018-03-22 15:55:44,Online,Application,1
2018-03-22 16:01:17,Online,Application,1
2018-03-22 16:05:49,Online,Application,1
2018-03-22 16:17:29,Online,Application,1
2018-03-22 16:32:44,Online,Application,1
2018-03-22 17:07:29,Online,Application,1
2018-03-22 18:23:22,Online,Application,1
2018-03-22 20:58:42,Online,Application,1
2018-03-23 00:00:00,Online,Renewal,15
2018-03-23 00:00:00,Staff,Renewal,283
2018-03-23 08:02:48,Online,Application,1
2018-03-23 08:13:05,Online,Application,1
2018-03-23 08:57:44,Online,Application,1
2018-03-23 08:59:15,Online,Application,1
2018-03-23 09:39:19,Staff,Application,1
2018-03-23 09:40:47,Online,Application,1
2018-03-23 09:47:25,Online,Application,1
2018-03-23 09:54:09,Online,Application,1
2018-03-23 09:57:32,Staff,Application,1
2018-03-23 09:59:19,Online,Application,1
2018-03-23 10:04:31,Staff,Application,1
2018-03-23 10:11:58,Online,Application,1
2018-03-23 10:12:08,Staff,Application,1
2018-03-23 10:15:09,Staff,Application,1
2018-03-23 10:47:27,Staff,Application,1
2018-03-23 10:53:10,Online,Application,1
2018-03-23 10:57:49,Online,Application,1
2018-03-23 11:11:39,Staff,Application,1
2018-03-23 11:15:25,Online,Application,1
2018-03-23 11:15:40,Staff,Application,1
2018-03-23 11:23:26,Online,Application,1
2018-03-23 11:24:30,Online,Application,1
2018-03-23 11:29:38,Online,Application,1
2018-03-23 11:41:19,Staff,Application,1
2018-03-23 11:41:48,Online,Application,1
2018-03-23 11:49:55,Staff,Application,1
2018-03-23 12:05:41,Staff,Application,1
2018-03-23 12:06:16,Online,Application,1
2018-03-23 12:08:06,Staff,Application,1
2018-03-23 12:18:39,Online,Application,1
2018-03-23 12:26:13,Online,Application,1
2018-03-23 12:36:38,Online,Application,1
2018-03-23 12:43:08,Online,Application,1
2018-03-23 12:43:11,Staff,Application,1
2018-03-23 12:43:34,Online,Application,1
2018-03-23 12:48:52,Online,Application,1
2018-03-23 13:07:04,Online,Application,1
2018-03-23 13:11:56,Online,Application,1
2018-03-23 13:12:09,Staff,Application,1
2018-03-23 13:31:29,Online,Application,1
2018-03-23 13:33:04,Online,Application,1
2018-03-23 13:33:08,Online,Application,1
2018-03-23 13:34:43,Online,Application,1
2018-03-23 13:37:33,Online,Application,1
2018-03-23 13:40:08,Online,Application,1
2018-03-23 13:46:06,Online,Application,1
2018-03-23 13:56:37,Online,Application,1
2018-03-23 14:08:04,Staff,Application,1
2018-03-23 14:11:12,Online,Application,1
2018-03-23 14:13:37,Online,Application,1
2018-03-23 14:15:59,Online,Application,1
2018-03-23 14:16:26,Online,Application,1
2018-03-23 14:40:07,Online,Application,1
2018-03-23 14:45:22,Online,Application,1
2018-03-23 14:50:15,Online,Application,1
2018-03-23 14:59:52,Staff,Application,1
2018-03-23 15:04:40,Online,Application,1
2018-03-23 15:14:28,Online,Application,1
2018-03-23 15:21:07,Online,Application,1
2018-03-23 15:23:39,Online,Application,1
2018-03-23 15:25:37,Online,Application,1
2018-03-23 15:26:41,Staff,Application,1
2018-03-23 15:28:34,Online,Application,1
2018-03-23 15:29:01,Online,Application,1
2018-03-23 15:38:32,Online,Application,1
2018-03-23 15:44:06,Online,Application,1
2018-03-23 15:47:00,Staff,Application,1
2018-03-23 15:47:18,Online,Application,1
2018-03-23 15:56:43,Online,Application,1
2018-03-23 15:58:02,Online,Application,1
2018-03-23 16:01:48,Online,Application,1
2018-03-23 16:06:39,Online,Application,1
2018-03-23 16:09:18,Staff,Application,1
2018-03-23 16:17:24,Online,Application,1
2018-03-23 16:46:06,Online,Application,1
2018-03-23 16:59:24,Online,Application,1
2018-03-23 17:24:17,Online,Application,1
2018-03-23 18:33:33,Online,Application,1
2018-03-23 21:46:19,Online,Application,1
2018-03-23 23:43:15,Online,Application,1
2018-03-24 00:00:00,Online,Renewal,10
2018-03-24 00:00:00,Staff,Renewal,167
2018-03-24 01:26:53,Staff,Application,1
2018-03-24 01:53:50,Online,Application,1
2018-03-24 01:54:57,Online,Application,1
2018-03-24 13:50:22,Online,Application,1
2018-03-24 13:59:45,Online,Application,1
2018-03-24 14:00:59,Online,Application,1
2018-03-24 14:23:37,Online,Application,1
2018-03-24 14:36:13,Online,Application,1
2018-03-24 15:36:01,Online,Application,1
2018-03-24 17:39:16,Online,Application,1
2018-03-24 19:03:27,Online,Application,1
2018-03-25 00:00:00,Online,Renewal,5
2018-03-25 00:00:00,Staff,Renewal,104
2018-03-25 01:29:58,Online,Application,1
2018-03-25 01:31:19,Online,Application,1
2018-03-25 02:57:56,Online,Application,1
2018-03-25 09:54:35,Online,Application,1
2018-03-25 15:46:03,Online,Application,1
2018-03-25 17:20:09,Online,Application,1
2018-03-25 23:22:24,Online,Application,1
2018-03-26 00:00:00,Online,Renewal,30
2018-03-26 00:00:00,Staff,Renewal,290
2018-03-26 00:28:48,Online,Application,1
2018-03-26 07:50:22,Online,Application,1
2018-03-26 08:29:48,Online,Application,1
2018-03-26 08:43:50,Online,Application,1
2018-03-26 08:55:55,Online,Application,1
2018-03-26 09:00:25,Online,Application,1
2018-03-26 09:00:35,Online,Application,2
2018-03-26 09:02:52,Online,Application,1
2018-03-26 09:06:45,Online,Application,1
2018-03-26 09:07:38,Online,Application,1
2018-03-26 09:09:53,Online,Application,1
2018-03-26 09:15:25,Online,Application,1
2018-03-26 09:15:40,Online,Application,1
2018-03-26 09:20:12,Online,Application,1
2018-03-26 09:38:42,Online,Application,1
2018-03-26 09:47:13,Online,Application,1
2018-03-26 09:54:39,Staff,Application,1
2018-03-26 10:03:01,Online,Application,1
2018-03-26 10:06:22,Online,Application,1
2018-03-26 10:07:26,Online,Application,1
2018-03-26 10:08:14,Online,Application,1
2018-03-26 10:12:13,Online,Application,1
2018-03-26 10:13:33,Online,Application,1
2018-03-26 10:29:10,Staff,Application,1
2018-03-26 10:32:47,Online,Application,1
2018-03-26 10:44:52,Online,Application,1
2018-03-26 10:45:40,Online,Application,1
2018-03-26 10:47:34,Online,Application,1
2018-03-26 10:52:06,Online,Application,1
2018-03-26 10:57:48,Online,Application,1
2018-03-26 11:02:24,Online,Application,1
2018-03-26 11:08:27,Online,Application,1
2018-03-26 11:10:08,Online,Application,1
2018-03-26 11:14:41,Online,Application,1
2018-03-26 11:17:21,Online,Application,1
2018-03-26 11:45:06,Online,Application,1
2018-03-26 11:54:03,Online,Application,1
2018-03-26 11:59:01,Online,Application,1
2018-03-26 12:01:06,Online,Application,1
2018-03-26 12:02:48,Online,Application,1
2018-03-26 12:02:52,Online,Application,1
2018-03-26 12:11:17,Online,Application,1
2018-03-26 12:14:50,Online,Application,1
2018-03-26 12:17:46,Online,Application,1
2018-03-26 12:20:48,Online,Application,1
2018-03-26 12:39:08,Online,Application,1
2018-03-26 12:43:40,Online,Application,2
2018-03-26 12:45:23,Online,Application,1
2018-03-26 13:02:13,Online,Application,1
2018-03-26 13:31:58,Online,Application,1
2018-03-26 13:40:28,Online,Application,1
2018-03-26 13:48:32,Online,Application,1
2018-03-26 13:49:38,Online,Application,1
2018-03-26 13:58:28,Online,Application,1
2018-03-26 14:08:19,Online,Application,1
2018-03-26 14:08:31,Online,Application,1
2018-03-26 14:15:53,Online,Application,1
2018-03-26 14:27:25,Online,Application,1
2018-03-26 14:38:19,Online,Application,1
2018-03-26 14:41:29,Online,Application,1
2018-03-26 14:43:33,Online,Application,1
2018-03-26 14:45:41,Online,Application,1
2018-03-26 14:50:24,Online,Application,1
2018-03-26 14:56:12,Online,Application,1
2018-03-26 14:56:42,Online,Application,1
2018-03-26 14:57:17,Online,Application,1
2018-03-26 14:59:56,Online,Application,1
2018-03-26 15:09:47,Online,Application,1
2018-03-26 15:26:07,Online,Application,1
2018-03-26 15:29:34,Online,Application,1
2018-03-26 15:34:05,Online,Application,1
2018-03-26 15:35:57,Online,Application,1
2018-03-26 15:43:00,Online,Application,1
2018-03-26 15:47:26,Online,Application,1
2018-03-26 15:54:23,Online,Application,1
2018-03-26 15:56:40,Online,Application,1
2018-03-26 16:01:23,Online,Application,1
2018-03-26 16:11:21,Online,Application,1
2018-03-26 16:17:18,Online,Application,1
2018-03-26 16:29:09,Staff,Application,1
2018-03-26 16:30:25,Staff,Application,1
2018-03-26 16:35:34,Online,Application,1
2018-03-26 23:37:51,Online,Application,1
2018-03-27 00:00:00,Online,Renewal,46
2018-03-27 00:00:00,Staff,Renewal,409
2018-03-27 00:44:07,Online,Application,1
2018-03-27 03:10:27,Online,Application,1
2018-03-27 08:22:52,Online,Application,1
2018-03-27 08:42:23,Online,Application,1
2018-03-27 08:53:33,Online,Application,1
2018-03-27 09:00:02,Online,Application,1
2018-03-27 09:02:55,Online,Application,1
2018-03-27 09:04:18,Online,Application,1
2018-03-27 09:26:09,Online,Application,1
2018-03-27 09:29:08,Online,Application,1
2018-03-27 09:36:35,Online,Application,1
2018-03-27 09:37:35,Online,Application,1
2018-03-27 09:48:00,Online,Application,1
2018-03-27 09:54:10,Online,Application,1
2018-03-27 09:56:32,Online,Application,1
2018-03-27 10:01:42,Online,Application,1
2018-03-27 10:04:46,Online,Application,1
2018-03-27 10:38:46,Online,Application,1
2018-03-27 11:11:20,Online,Application,2
2018-03-27 11:18:26,Online,Application,1
2018-03-27 11:23:54,Online,Application,1
2018-03-27 11:25:35,Online,Application,1
2018-03-27 11:37:57,Online,Application,1
2018-03-27 11:47:41,Online,Application,1
2018-03-27 11:57:13,Online,Application,1
2018-03-27 12:05:34,Online,Application,1
2018-03-27 12:06:07,Online,Application,1
2018-03-27 12:11:00,Online,Application,1
2018-03-27 12:18:36,Online,Application,1
2018-03-27 12:30:35,Online,Application,1
2018-03-27 12:50:04,Online,Application,1
2018-03-27 13:11:38,Online,Application,2
2018-03-27 13:18:21,Online,Application,1
2018-03-27 13:20:55,Online,Application,1
2018-03-27 13:27:42,Online,Application,1
2018-03-27 13:37:07,Online,Application,1
2018-03-27 13:44:20,Online,Application,1
2018-03-27 13:46:49,Online,Application,1
2018-03-27 13:54:39,Online,Application,1
2018-03-27 13:56:09,Staff,Application,1
2018-03-27 13:56:55,Online,Application,1
2018-03-27 13:57:41,Online,Application,1
2018-03-27 14:10:14,Online,Application,1
2018-03-27 14:18:18,Online,Application,1
2018-03-27 14:32:22,Online,Application,1
2018-03-27 14:36:01,Online,Application,1
2018-03-27 14:40:05,Staff,Application,1
2018-03-27 14:44:48,Online,Application,1
2018-03-27 14:54:51,Staff,Application,1
2018-03-27 15:13:31,Online,Application,1
2018-03-27 15:20:02,Online,Application,1
2018-03-27 15:28:27,Staff,Application,1
2018-03-27 15:32:26,Online,Application,1
2018-03-27 15:34:49,Online,Application,1
2018-03-27 15:36:49,Online,Application,1
2018-03-27 15:50:44,Online,Application,1
2018-03-27 15:57:26,Online,Application,1
2018-03-27 16:03:10,Online,Application,1
2018-03-27 16:03:17,Online,Application,1
2018-03-27 19:16:59,Online,Application,1
2018-03-27 19:18:49,Online,Application,1
2018-03-27 19:33:06,Online,Application,1
2018-03-28 00:00:00,Online,Renewal,33
2018-03-28 00:00:00,Staff,Renewal,473
2018-03-28 07:42:47,Online,Application,1
2018-03-28 07:57:58,Online,Application,1
2018-03-28 08:23:39,Online,Application,1
2018-03-28 08:23:47,Online,Application,1
2018-03-28 08:25:12,Online,Application,1
2018-03-28 08:29:47,Online,Application,1
2018-03-28 08:30:20,Online,Application,1
2018-03-28 08:38:13,Online,Application,1
2018-03-28 08:39:07,Online,Application,1
2018-03-28 08:43:56,Online,Application,1
2018-03-28 08:45:52,Online,Application,1
2018-03-28 09:23:54,Online,Application,1
2018-03-28 09:31:16,Online,Application,1
2018-03-28 09:32:38,Staff,Application,1
2018-03-28 09:46:30,Online,Application,1
2018-03-28 09:47:51,Staff,Application,1
2018-03-28 09:57:38,Online,Application,1
2018-03-28 09:58:08,Staff,Application,1
2018-03-28 10:06:59,Staff,Application,1
2018-03-28 10:23:09,Online,Application,1
2018-03-28 10:29:11,Online,Application,1
2018-03-28 10:37:16,Online,Application,1
2018-03-28 10:50:48,Online,Application,1
2018-03-28 10:52:22,Online,Application,1
2018-03-28 10:54:46,Online,Application,1
2018-03-28 11:12:49,Online,Application,1
2018-03-28 11:41:01,Staff,Application,1
2018-03-28 11:46:48,Staff,Application,1
2018-03-28 11:47:58,Online,Application,1
2018-03-28 11:50:18,Online,Application,1
2018-03-28 11:59:07,Online,Application,1
2018-03-28 12:06:51,Online,Application,1
2018-03-28 12:09:19,Online,Application,1
2018-03-28 12:10:25,Staff,Application,1
2018-03-28 12:16:19,Staff,Application,1
2018-03-28 12:16:24,Staff,Application,1
2018-03-28 12:31:49,Online,Application,1
2018-03-28 12:44:23,Online,Application,1
2018-03-28 12:54:19,Online,Application,1
2018-03-28 13:09:56,Online,Application,1
2018-03-28 13:11:56,Online,Application,1
2018-03-28 14:17:59,Online,Application,1
2018-03-28 15:42:14,Online,Application,1
